Subject	Sex	Group	Age	Date	Day	Session	trial_number	Side	baited_Distractor	chose_side	correct	Comment	correct_check	side_change	box_change	dopple_change	chosen_distractor
Dufatanya	f	young chimps	27	43413	4	2	7	r	green	l	0	indecisive	0	yes	yes	yes	heart
Dufatanya	f	young chimps	27	43413	4	2	8	l	green	l	1		1	yes	no	no	green
Dufatanya	f	young chimps	27	43413	4	2	9	r	green	l	0		0	yes	no	no	heart
Dufatanya	f	young chimps	27	43413	4	2	10	l	heart	l	1		1	yes	yes	yes	heart
Dufatanya	f	young chimps	27	43413	4	2	11	l	green	l	1		1	no	yes	no	green
Dufatanya	f	young chimps	27	43413	4	2	12	r	heart	l	0		0	yes	yes	yes	green
Dufatanya	f	young chimps	27	43413	4	2	13	r	green	l	0		0	no	yes	no	heart
Dufatanya	f	young chimps	27	43413	4	2	14	l	heart	l	1		1	yes	yes	yes	heart
Dufatanya	f	young chimps	27	43413	4	2	15	l	green	l	1		1	no	yes	no	green
Dufatanya	f	young chimps	27	43413	4	2	16	r	heart	l	0		0	yes	yes	yes	green
Dufatanya	f	young chimps	27	43413	4	2	17	r	green	l	0		0	no	yes	no	heart
Dufatanya	f	young chimps	27	43413	4	2	18	l	heart	l	1		1	yes	yes	yes	heart
Dufatanya	f	young chimps	27	43413	4	2	19	l	green	l	1		1	no	yes	no	green
Dufatanya	f	young chimps	27	43413	4	2	20	r	heart	l	0		0	yes	yes	yes	green
Dufatanya	f	young chimps	27	43413	4	2	21	r	heart	l	0		0	no	no	no	green
Dufatanya	f	young chimps	27	43413	4	2	22	l	green	l	1		1	yes	yes	yes	green
Dufatanya	f	young chimps	27	43413	4	2	23	r	green	l	0		0	yes	no	no	heart
Dufatanya	f	young chimps	27	43413	4	2	24	l	heart	l	1		1	yes	yes	yes	heart
Bahati	f	young chimps	25	43413	4	2	1	l	green	l	1		1				green
Bahati	f	young chimps	25	43413	4	2	2	r	green	r	1		1	yes	no	no	green
Bahati	f	young chimps	25	43413	4	2	3	l	heart	l	1		1	yes	yes	yes	heart
Bahati	f	young chimps	25	43413	4	2	4	r	heart	l	0		0	yes	no	no	green
Bahati	f	young chimps	25	43413	4	2	5	r	heart	r	1		1	no	no	no	heart
Bahati	f	young chimps	25	43413	4	2	6	l	heart	l	1		1	yes	no	no	heart
Bahati	f	young chimps	25	43413	4	2	7	r	green	l	0		0	yes	yes	yes	heart
Bahati	f	young chimps	25	43413	4	2	8	l	green	l	1		1	yes	no	no	green
Bahati	f	young chimps	25	43413	4	2	9	r	green	l	0		0	yes	no	no	heart
Bahati	f	young chimps	25	43413	4	2	10	l	heart	l	1		1	yes	yes	yes	heart
Bahati	f	young chimps	25	43413	4	2	11	l	green	l	1		1	no	yes	no	green
Bahati	f	young chimps	25	43413	4	2	12	r	heart	l	0		0	yes	yes	yes	green
Bahati	f	young chimps	25	43413	4	2	13	r	green	l	0		0	no	yes	no	heart
Bahati	f	young chimps	25	43413	4	2	14	l	heart	l	1		1	yes	yes	yes	heart
Bahati	f	young chimps	25	43413	4	2	15	l	green	l	1		1	no	yes	no	green
Bahati	f	young chimps	25	43413	4	2	16	r	heart	l	0		0	yes	yes	yes	green
Bahati	f	young chimps	25	43413	4	2	17	r	green	r	1		1	no	yes	no	green
Bahati	f	young chimps	25	43413	4	2	18	l	heart	l	1		1	yes	yes	yes	heart
Bahati	f	young chimps	25	43413	4	2	19	l	green	l	1		1	no	yes	no	green
Bahati	f	young chimps	25	43413	4	2	20	r	heart	l	0		0	yes	yes	yes	green
Bahati	f	young chimps	25	43413	4	2	21	r	heart	l	0		0	no	no	no	green
Bahati	f	young chimps	25	43413	4	2	22	l	green	l	1		1	yes	yes	yes	green
Bahati	f	young chimps	25	43413	4	2	23	r	green	r	1		1	yes	no	no	green
Bahati	f	young chimps	25	43413	4	2	24	l	heart	l	1		1	yes	yes	yes	heart
Niyonkuru	m	young chimps	28	43413	4	2	1	l	green	r	0		0				heart
Niyonkuru	m	young chimps	28	43413	4	2	2	r	green	r	1		1	yes	no	no	green
Niyonkuru	m	young chimps	28	43413	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Niyonkuru	m	young chimps	28	43413	4	2	4	r	heart	r	1		1	yes	no	no	heart
Niyonkuru	m	young chimps	28	43413	4	2	5	r	heart	r	1		1	no	no	no	heart
Niyonkuru	m	young chimps	28	43413	4	2	6	l	heart	r	0		0	yes	no	no	green
Niyonkuru	m	young chimps	28	43413	4	2	7	r	green	r	1		1	yes	yes	yes	green
Niyonkuru	m	young chimps	28	43413	4	2	8	l	green	r	0		0	yes	no	no	heart
Niyonkuru	m	young chimps	28	43413	4	2	9	r	green	l	0		0	yes	no	no	heart
Niyonkuru	m	young chimps	28	43413	4	2	10	l	heart	r	0		0	yes	yes	yes	green
Niyonkuru	m	young chimps	28	43413	4	2	11	l	green	l	1		1	no	yes	no	green
Niyonkuru	m	young chimps	28	43413	4	2	12	r	heart	r	1		1	yes	yes	yes	heart
Niyonkuru	m	young chimps	28	43413	4	2	13	r	green	r	1		1	no	yes	no	green
Niyonkuru	m	young chimps	28	43413	4	2	14	l	heart	r	0		0	yes	yes	yes	green
Niyonkuru	m	young chimps	28	43413	4	2	15	l	green	r	0		0	no	yes	no	heart
Niyonkuru	m	young chimps	28	43413	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Niyonkuru	m	young chimps	28	43413	4	2	17	r	green	r	1		1	no	yes	no	green
Niyonkuru	m	young chimps	28	43413	4	2	18	l	heart	r	0		0	yes	yes	yes	green
Niyonkuru	m	young chimps	28	43413	4	2	19	l	green	r	0		0	no	yes	no	heart
Niyonkuru	m	young chimps	28	43413	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Niyonkuru	m	young chimps	28	43413	4	2	21	r	heart	r	1		1	no	no	no	heart
Niyonkuru	m	young chimps	28	43413	4	2	22	l	green	r	0		0	yes	yes	yes	heart
Niyonkuru	m	young chimps	28	43413	4	2	23	r	green	r	1		1	yes	no	no	green
Niyonkuru	m	young chimps	28	43413	4	2	24	l	heart	r	0		0	yes	yes	yes	green
Kisa	m	young chimps	25	43413	4	2	1	l	green	r	0		0				heart
Kisa	m	young chimps	25	43413	4	2	2	r	green	r	1		1	yes	no	no	green
Kisa	m	young chimps	25	43413	4	2	3	l	heart	l	1		1	yes	yes	yes	heart
Kisa	m	young chimps	25	43413	4	2	4	r	heart	r	1		1	yes	no	no	heart
Kisa	m	young chimps	25	43413	4	2	5	r	heart	r	1		1	no	no	no	heart
Kisa	m	young chimps	25	43413	4	2	6	l	heart	r	0		0	yes	no	no	green
Kisa	m	young chimps	25	43413	4	2	7	r	green	l	0		0	yes	yes	yes	heart
Kisa	m	young chimps	25	43413	4	2	8	l	green	l	1		1	yes	no	no	green
Kisa	m	young chimps	25	43413	4	2	9	r	green	r	1		1	yes	no	no	green
Kisa	m	young chimps	25	43413	4	2	10	l	heart	l	1		1	yes	yes	yes	heart
Kisa	m	young chimps	25	43413	4	2	11	l	green	l	1		1	no	yes	no	green
Kisa	m	young chimps	25	43413	4	2	12	r	heart	r	1		1	yes	yes	yes	heart
Kisa	m	young chimps	25	43413	4	2	13	r	green	r	1		1	no	yes	no	green
Kisa	m	young chimps	25	43413	4	2	14	l	heart	l	1		1	yes	yes	yes	heart
Kisa	m	young chimps	25	43413	4	2	15	l	green	r	0		0	no	yes	no	heart
Kisa	m	young chimps	25	43413	4	2	16	r	heart	l	0		0	yes	yes	yes	green
Kisa	m	young chimps	25	43413	4	2	17	r	green	r	1		1	no	yes	no	green
Kisa	m	young chimps	25	43413	4	2	18	l	heart	l	1		1	yes	yes	yes	heart
Kisa	m	young chimps	25	43413	4	2	19	l	green	l	1		1	no	yes	no	green
Kisa	m	young chimps	25	43413	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Kisa	m	young chimps	25	43413	4	2	21	r	heart	r	1		1	no	no	no	heart
Kisa	m	young chimps	25	43413	4	2	22	l	green	l	1		1	yes	yes	yes	green
Kisa	m	young chimps	25	43413	4	2	23	r	green	r	1		1	yes	no	no	green
Kisa	m	young chimps	25	43413	4	2	24	l	heart	l	1		1	yes	yes	yes	heart
Akela	f	young chimps	30	43413	4	1	1	r	heart	r	1		1				heart
Akela	f	young chimps	30	43413	4	1	2	l	green	r	0		0	yes	yes	yes	heart
Akela	f	young chimps	30	43413	4	1	3	l	heart	r	0		0	no	yes	no	green
Akela	f	young chimps	30	43413	4	1	4	r	green	l	0		0	yes	yes	yes	heart
Akela	f	young chimps	30	43413	4	1	5	l	green	r	0		0	yes	no	no	heart
Akela	f	young chimps	30	43413	4	1	6	l	heart	r	0		0	no	yes	no	green
Akela	f	young chimps	30	43413	4	1	7	r	green	l	0		0	yes	yes	yes	heart
Akela	f	young chimps	30	43413	4	1	8	r	heart	r	1		1	no	yes	no	heart
Akela	f	young chimps	30	43413	4	1	9	r	green	r	1		1	no	yes	no	green
Akela	f	young chimps	30	43413	4	1	10	r	heart	r	1		1	no	yes	no	heart
Akela	f	young chimps	30	43413	4	1	11	l	green	r	0		0	yes	yes	yes	heart
Akela	f	young chimps	30	43413	4	1	12	l	heart	r	0		0	no	yes	no	green
Akela	f	young chimps	30	43413	4	1	13	l	heart	l	1		1	no	no	no	heart
Akela	f	young chimps	30	43413	4	1	14	r	heart	r	1		1	yes	no	no	heart
Akela	f	young chimps	30	43413	4	1	15	l	green	r	0		0	yes	yes	yes	heart
Akela	f	young chimps	30	43413	4	1	16	r	green	r	1		1	yes	no	no	green
Akela	f	young chimps	30	43413	4	1	17	l	heart	r	0		0	yes	yes	yes	green
Akela	f	young chimps	30	43413	4	1	18	l	green	l	1		1	no	yes	no	green
Akela	f	young chimps	30	43413	4	1	19	r	green	r	1		1	yes	no	no	green
Akela	f	young chimps	30	43413	4	1	20	r	heart	r	1		1	no	yes	no	heart
Akela	f	young chimps	30	43413	4	1	21	l	green	l	1		1	yes	yes	yes	green
Akela	f	young chimps	30	43413	4	1	22	l	heart	r	0		0	no	yes	no	green
Akela	f	young chimps	30	43413	4	1	23	r	heart	l	0		0	yes	no	no	green
Akela	f	young chimps	30	43413	4	1	24	r	green	r	1		1	no	yes	no	green
Akela	f	young chimps	30	43420	4	2	1	l	green	r	0		0				heart
Akela	f	young chimps	30	43420	4	2	2	r	green	l	0		0	yes	no	no	heart
Akela	f	young chimps	30	43420	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Akela	f	young chimps	30	43420	4	2	4	r	heart	l	0		0	yes	no	no	green
Akela	f	young chimps	30	43420	4	2	5	r	heart	r	1		1	no	no	no	heart
Akela	f	young chimps	30	43420	4	2	6	l	heart	r	0		0	yes	no	no	green
Akela	f	young chimps	30	43420	4	2	7	r	green	r	1		1	yes	yes	yes	green
Akela	f	young chimps	30	43420	4	2	8	l	green	r	0		0	yes	no	no	heart
Akela	f	young chimps	30	43420	4	2	9	r	green	r	1		1	yes	no	no	green
Akela	f	young chimps	30	43420	4	2	10	l	heart	r	0		0	yes	yes	yes	green
Akela	f	young chimps	30	43420	4	2	11	l	green	l	1		1	no	yes	no	green
Akela	f	young chimps	30	43420	4	2	12	r	heart	l	0		0	yes	yes	yes	green
Akela	f	young chimps	30	43420	4	2	13	r	green	r	1		1	no	yes	no	green
Akela	f	young chimps	30	43420	4	2	14	l	heart	r	0		0	yes	yes	yes	green
Akela	f	young chimps	30	43420	4	2	15	l	green	r	0		0	no	yes	no	heart
Akela	f	young chimps	30	43420	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Akela	f	young chimps	30	43420	4	2	17	r	green	r	1		1	no	yes	no	green
Akela	f	young chimps	30	43420	4	2	18	l	heart	r	0		0	yes	yes	yes	green
Akela	f	young chimps	30	43420	4	2	19	l	green	l	1		1	no	yes	no	green
Akela	f	young chimps	30	43420	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Akela	f	young chimps	30	43420	4	2	21	r	heart	l	0		0	no	no	no	green
Akela	f	young chimps	30	43420	4	2	22	l	green	r	0		0	yes	yes	yes	heart
Akela	f	young chimps	30	43420	4	2	23	r	green	r	1		1	yes	no	no	green
Akela	f	young chimps	30	43420	4	2	24	l	heart	r	0		0	yes	yes	yes	green
